OBJECTID,businessUnit_name,businessUnit_number,Description,Type,Address,City,County,State,Postal Code,Operation Status,GlobalID,x,y
42915,"SHERMAN, TX",6350,Sam's Club,Wholesale,3333 N US HIGHWAY 75,SHERMAN,GRAYSON,TX,75090-2525,Open,8f646faf-7559-49c1-94e6-030340be16a3,-10754294.0333,3985113.4782
42916,"NEWPORT NEWS, VA",6351,Sam's Club,Wholesale,12407 JEFFERSON AVE,NEWPORT NEWS,NEWPORT NEWS CITY,VA,23602-4311,Open,c620a3b0-22a8-48d9-baf7-e0b94472b210,-8517004.2581,4455807.6542
42917,"HUDSON, NH",6352,Sam's Club,Wholesale,7 WALMART BLVD,HUDSON,HILLSBOROUGH,NH,03051-5248,Open,e044c19e-da22-4f25-b3d2-975d9e40565d,-7951234.6347,5270434.8834
42918,"MYRTLE BEACH, SC",6353,Sam's Club,Wholesale,1946 10TH AVE N,MYRTLE BEACH,HORRY,SC,29577-5624,Open,fa14b100-7097-4d5f-8fe8-c57a76cf7fe9,-8782728.5581,3990395.0404
42919,"MIDLOTHIAN, VA",6354,Sam's Club,Wholesale,901 WALMART WAY,MIDLOTHIAN,CHESTERFIELD,VA,23113-2600,Open,f363f271-0caa-47cf-8982-369ad5051a7a,-8641288.2395,4509693.2805
42920,"HICKORY, NC",6355,Sam's Club,Wholesale,2435 US HIGHWAY 70 SE,HICKORY,CATAWBA,NC,28602-8301,Open,13a3e5a2-d717-4c2b-92d4-2ff7b40aa075,-9049136.5823,4259951.1591
42921,"FISHKILL, NY",6356,Sam's Club,Wholesale,56 W MERRITT BLVD,FISHKILL,DUTCHESS,NY,12524-2243,Open,2d3a789c-5a24-4ae2-8df4-c3ca54a5c0d8,-8226495.2302,5090707.5725
42922,"ANNAPOLIS, MD",6357,Sam's Club,Wholesale,2100 GENERALS HWY,ANNAPOLIS,ANNE ARUNDEL,MD,21401-6723,Open,ecbf9978-647b-47b3-865f-d8967f7b7cd2,-8521773.853,4720111.9368
42923,"NORTHLAKE, IL",6358,Sam's Club,Wholesale,141 W NORTH AVE,NORTHLAKE,COOK,IL,60164-2322,Open,c68c41ab-73e8-46ee-8add-b6acf95db5f1,-9786294.2504,5146864.0617
42924,"COMSTOCK PARK, MI",6359,Sam's Club,Wholesale,3901 ALPINE AVE NW,COMSTOCK PARK,KENT,MI,49321-8350,Open,a9145051-cb1d-47e5-b42b-09cdaa34750a,-9539301.2359,5317229.2951
42925,"GRAND JUNCTION, CO",6360,Sam's Club,Wholesale,1040 INDEPENDENT AVE,GRAND JUNCTION,MESA,CO,81505-7133,Open,0dd41bf2-08f8-45bd-b5b7-4dd793767237,-12087401.5971,4733585.9499
42926,"FT. WALTON BEACH, FL",6361,Sam's Club,Wholesale,740 BEAL PKWY NW,FORT WALTON BEACH,OKALOOSA,FL,32547-3002,Open,695b1cf7-33b2-4701-a303-67cf9accba96,-9644856.8261,3560170.3986
42927,"JACKSONVILLE (W), FL",6363,Sam's Club,Wholesale,6373 YOUNGERMAN CIR,JACKSONVILLE,DUVAL,FL,32244-6609,Open,72588eee-c85a-466b-80b3-6c4e7cc764fd,-9099976.6391,3529043.5019
42928,"NAPLES, FL",6364,Sam's Club,Wholesale,2550 IMMOKALEE RD,NAPLES,COLLIER,FL,34110-1410,Open,87d3ef3c-24d7-48ed-849f-735daad7be1a,-9102428.7848,3032565.9228
42929,"CHARLOTTESVILLE, VA",6365,Sam's Club,Wholesale,970 HILTON HEIGHTS RD,CHARLOTTESVILLE,ALBEMARLE,VA,22901-8393,Open,7af9f87e-5b8e-4824-8080-6412d93cd106,-8734803.2909,4593450.637
42930,"VESTAL, NY",6366,Sam's Club,Wholesale,2441 VESTAL PKWY E,VESTAL,BROOME,NY,13850-2018,Open,3f8c73b4-67bd-4893-94a7-ef44d17fdecf,-8461117.8663,5175748.8557
42931,"HUMBLE, TX",6367,Sam's Club,Wholesale,9665 FM 1960 BYPASS,HUMBLE,HARRIS,TX,77338-4043,Open,223ec356-ad82-45ba-9e37-bd78952d2016,-10606445.7195,3504630.4022
42932,"CHESAPEAKE, VA",6368,Sam's Club,Wholesale,1501 SAMS CIR,CHESAPEAKE,CHESAPEAKE CITY,VA,23320-4694,Open,51761656-b370-4ba1-9a7d-5352ee919ac4,-8487867.7173,4407115.7921
42933,"EDISON, NJ",6369,Sam's Club,Wholesale,883 US ROUTE 1,EDISON,MIDDLESEX,NJ,08817-4677,Open,873d3bdd-25e0-42b4-acad-86f2902fcca3,-8279571.2502,4941418.3868
42934,MORRISTOWN WEST TN,6370,WM Supercenter,Retail,4331 W. ANDREW JOHNSON HIGHWAY,MORRISTOWN,HAMBLEN,TN,37814-0000,Open,fb08e81d-4edc-4349-8363-58ef4e95a1c5,-9279279.4995,4326880.2587
42935,"WOODBRIDGE, VA",6371,Sam's Club,Wholesale,14050 WORTH AVE,WOODBRIDGE,PRINCE WILLIAM,VA,22192-4121,Open,da3dff75-234b-45c7-ba23-b81aa517a567,-8604751.6241,4671224.3408
42936,"Dallas, TX",6372,Sam's Club,Wholesale,6185 RETAIL RD STE 100,DALLAS,DALLAS,TX,75231-6023,Open,272c479a-4da4-4e59-9609-9ef6d133b2e0,-10770657.7758,3877114.7723
42937,"VIENNA, WV",6373,Sam's Club,Wholesale,1100 GRAND CENTRAL AVE,VIENNA,WOOD,WV,26105-1049,Open,334b5ea1-22ca-49f8-a8d6-45b8ff5b311e,-9078230.1539,4766161.3875
42938,"LIMA, OH",6375,Sam's Club,Wholesale,1150 GREELY CHAPEL RD,LIMA,ALLEN,OH,45804-4162,Open,5f26160d-9a38-423f-badf-c62465bc846d,-9359043.5882,4971848.1795
42939,"ADDISON, TX",6376,Sam's Club,Wholesale,4062 LBJ FREEWAY,DALLAS,DALLAS,TX,75244-5701,Open,7e9aa7e7-29e3-4f89-a4b1-ee523ae8fff9,-10780520.3487,3884939.5573
42940,"JONESBORO, AR",6377,Sam's Club,Wholesale,2405 S CARAWAY RD,JONESBORO,CRAIGHEAD,AR,72401-6208,Open,71570003-ab98-4f52-ab42-9cbf2725a9a8,-10094586.3444,4275276.2815
42941,"RIVERSIDE, CA",6378,Sam's Club,Wholesale,6363 VALLEY SPRINGS PKWY,RIVERSIDE,RIVERSIDE,CA,92507-0905,Open,2a86d077-1b85-4839-acfc-c0de7cdd47e2,-13056531.4955,4020118.1045
42942,"GREAT FALLS, MT",6379,Sam's Club,Wholesale,401 NORTHWEST BYP,GREAT FALLS,CASCADE,MT,59404-4124,Open,37ccdc0a-c015-426d-a2dc-b38d59fc2a18,-12392226.3116,6027035.5874
42943,"DAYTON, OH",6380,Sam's Club,Wholesale,6955 MILLER LN,DAYTON,MONTGOMERY,OH,45414-2658,Open,a48400e3-e0aa-4609-8658-8f3b93e7176a,-9372583.6005,4843842.6175
42944,"LEWISVILLE, TX",6381,Sam's Club,Wholesale,751 W MAIN ST,LEWISVILLE,DENTON,TX,75067-3513,Open,791a70ad-faef-458e-a834-1d4736269c76,-10799383.993,3901693.4958
42945,"LAS VEGAS(W),NV",6382,Sam's Club,Wholesale,7175 SPRING MOUNTAIN RD,LAS VEGAS,CLARK,NV,89117-3819,Open,b7a04a30-c8a4-4492-abf8-528f3d9b09a6,-12829406.6724,4317679.5199
42946,"SALISBURY, MD",6383,Sam's Club,Wholesale,2700 N SALISBURY BLVD,SALISBURY,WICOMICO,MD,21801-2143,Open,765b1374-81d9-4a7f-b803-4adb2279b7fb,-8412386.4233,4638332.931
42947,"HODGKINS, IL",6384,Sam's Club,Wholesale,9500 JOLIET RD,HODGKINS,COOK,IL,60525-4137,Open,0d1a77bc-4a8e-48aa-a06b-3d18a2457e5f,-9781032.7346,5127630.8994
42948,"GRAND FORKS, ND",6385,Sam's Club,Wholesale,2501- 32ND AVE. SOUTH,GRAND FORKS,GRAND FORKS,ND,58201-6542,Open,ba3ca6cd-cd73-4c3a-906b-357e15a487c0,-10804967.1108,6088011.3015
42949,"CONCORD, NH",6386,Sam's Club,Wholesale,304 SHEEP DAVIS RD,CONCORD,MERRIMACK,NH,03301-5736,Open,ab26b1d3-36f0-42e0-9241-21e1f510527f,-7956592.9984,5346508.957
42950,PINELLAS PARK FL,6387,Sam's Club,Wholesale,7001 PARK BLVD,PINELLAS PARK,PINELLAS,FL,33781-3032,Open,0970d53a-3048-4f44-abd7-94bbf2b67264,-9210009.9445,3228909.1671
42951,MONTGOMERY IL,6388,Sam's Club,Wholesale,1050 OGDEN AVE.,MONTGOMERY,KANE,IL,60538-0000,Open,e133f476-a21a-46c4-abd2-adfb6f8ddf4a,-9828337.6183,5118830.9641
42953,INDIANAPOLIS IN,6390,Neighborhood Market,Retail,5550 E FALL CREEK PARKWAY NORTH DR,INDIANAPOLIS,MARION,IN,46226-1453,Open,5674d571-4dea-4c1a-acb6-355bde91f5c5,-9582899.8484,4844744.2341
42954,TOPEKA E KS,6392,WM Supercenter,Retail,2630 SE CALIFORNIA AVE,TOPEKA,SHAWNEE,KS,66605-1709,Open,55b33146-3b65-4cde-9ddf-26ad19d5b85f,-10647502.6854,4724580.0772
42955,NORTH SHORE WI,6394,WM Supercenter,Retail,6300 W BROWN DEER RD,BROWN DEER,MILWAUKEE,WI,53223-2233,Open,4a7dbaab-c526-46e4-8f6e-8f9c0734ac2e,-9794799.95,5339283.5381
42956,BLUFFTON (COMBO) SC,6395,WM Supercenter,Retail,4 BLUFFTON RD,BLUFFTON,BEAUFORT,SC,29910-7621,Open,32bf9c5e-3030-47db-8b20-1dd4c0d33f02,-9000647.7046,3797483.6568
42957,MIAMI (CORAL REEF) FL,6397,WM Supercenter,Retail,15601 SW 127TH AVE,MIAMI,MIAMI-DADE,FL,33177-1406,Open,51796ee0-4bfa-4100-8b86-94683667f214,-8949553.2828,2952573.7937
42958,DELTONA FL,6398,Neighborhood Market,Retail,1569 SAXON BLVD,DELTONA,VOLUSIA,FL,32725-5833,Open,a86c544f-49f0-41ee-811f-7b2b99d2a656,-9044184.9801,3363798.7671
42959,"TAMPA, FL",6401,Sam's Club,Wholesale,15835 NORTH DALE MABRY,TAMPA,HILLSBOROUGH,FL,33618-1646,Open,1444969a-17a9-43d2-ac63-21f8b733aa27,-9183870.1243,3261141.6505
42960,"GREENSBORO, NC",6402,Sam's Club,Wholesale,4418 W WENDOVER AVE,GREENSBORO,GUILFORD,NC,27407-2600,Open,28472aef-5aaf-4bf5-8cc5-43572f87ce67,-8894336.7003,4308592.4895
42961,"BRANDON, FL",6403,Sam's Club,Wholesale,2021 W BRANDON BLVD,BRANDON,HILLSBOROUGH,FL,33511-4701,Open,e0c92116-2bd1-4be2-98af-7751de8baee8,-9163466.0408,3240723.0332
42962,"FAIRLAWN, OH",6404,Sam's Club,Wholesale,3750 W MARKET ST UNIT J,FAIRLAWN,SUMMIT,OH,44333-4802,Open,49564c6a-082a-43dc-9087-285b3a0c06c1,-9087387.9631,5031961.0869
42963,"YUBA CITY, CA",6405,Sam's Club,Wholesale,900 N WALTON AVE,YUBA CITY,SUTTER,CA,95993-8634,Open,fef71fbb-6569-43bd-bb2c-27d6e1c10c86,-13541501.2024,4741603.8856
42964,"NIAGARA FALLS, NY",6406,Sam's Club,Wholesale,1580 MILITARY ROAD,NIAGARA FALLS,NIAGARA,NY,14304-1521,Open,b120075c-cdab-4e6c-a828-58a097455cbb,-8791501.5358,5326547.8961
42965,"MANSFIELD, OH",6407,Sam's Club,Wholesale,1070 N LEXINGTON SPRINGMILL RD,ONTARIO,RICHLAND,OH,44906-1121,Open,d240a8d3-154b-4448-9937-54540218289c,-9193678.4846,4980183.5359
42966,"SANTA FE, NM",6408,Sam's Club,Wholesale,4201 RODEO RD,SANTA FE,SANTA FE,NM,87507-4837,Open,79926cc0-bf2a-4d84-b771-1d72b7d3f6f0,-11800708.3787,4251255.581
42967,"TUCKER, GA",6409,Sam's Club,Wholesale,1940 MOUNTAIN INDUSTRIAL BLVD,TUCKER,DEKALB,GA,30084-6619,Open,005feaa1-384c-446b-8694-0746fddf6a7b,-9373359.9426,4007365.9925
42968,"PEARL CITY, HI",6410,Sam's Club,Wholesale,1000 KAMEHAMEHA HWY STE 100,PEARL CITY,HONOLULU,HI,96782-2596,Open,2678acdd-07dc-43af-a61e-eb9359a713fb,-17586070.8142,2439273.9447
42969,"SOUTHGATE, MI",6412,Sam's Club,Wholesale,15700 NORTHLINE RD,SOUTHGATE,WAYNE,MI,48195-2378,Open,bec462fc-33da-455e-93c8-74c34b4f200a,-9263447.6415,5193412.408
42970,"LINCOLN (N), NE",6413,Sam's Club,Wholesale,4900 N 27TH ST,LINCOLN,LANCASTER,NE,68521-1194,Open,c0eddb5e-8954-4838-ad97-9179a2e2ec93,-10762098.4201,4991689.8781
42971,"GASTONIA, NC",6414,Sam's Club,Wholesale,3540 E FRANKLIN BLVD,GASTONIA,GASTON,NC,28056-6297,Open,7f0620fa-8cf4-4f76-9fa2-d1184e93abcc,-9029961.5774,4199433.1243
42972,"JOPLIN, MO",6415,Sam's Club,Wholesale,3536 HAMMONS BLVD,JOPLIN,NEWTON,MO,64804-4451,Open,b2ebe109-5854-4ca1-a938-5146f72044ee,-10516909.5606,4446207.0362
42973,"HOLLAND, MI",6417,Sam's Club,Wholesale,2190 N PARK DR,HOLLAND,OTTAWA,MI,49424-9595,Open,036d087b-e2bd-4beb-aee2-5a1bd0ba56e4,-9583303.6042,5282737.3139
42974,"WICHITA, KS",6418,Sam's Club,Wholesale,3415 N ROCK RD,WICHITA,SEDGWICK,KS,67226-1325,Open,123cc327-d093-4bf7-96f7-8d6c4962ae27,-10825549.194,4543621.7778
42975,"TRAVERSE CITY, MI",6419,Sam's Club,Wholesale,2401 N US HIGHWAY 31 S,TRAVERSE CITY,GRAND TRAVERSE,MI,49684-4520,Open,305b067f-e590-4f8d-afb6-592e6e41059f,-9534659.7697,5577560.3078
42976,"CLEARWATER, FL",6420,Sam's Club,Wholesale,2575 GULF TO BAY BLVD,CLEARWATER,PINELLAS,FL,33765-4433,Open,10651b6c-b71a-474d-b18f-9d9c72269c5b,-9209651.0504,3243776.7497
42977,"CONROE, TX",6421,Sam's Club,Wholesale,2000 WESTVIEW BLVD,CONROE,MONTGOMERY,TX,77304-3561,Open,339d3203-4ce8-411e-86c2-3ccffa092525,-10628677.7803,3546029.6419
42978,"LONGVIEW, TX",6422,Sam's Club,Wholesale,3310 N 4TH ST,LONGVIEW,GREGG,TX,75605-7954,Open,fe7c3b00-0683-427f-88ac-9538c3992b66,-10545108.1235,3834921.2111
42979,"MIDDLETOWN, NY",6423,Sam's Club,Wholesale,300 N GALLERIA DR,MIDDLETOWN,ORANGE,NY,10941-3036,Open,0d4454fb-b0e6-4820-afad-affabd4c1cd4,-8279107.2705,5080589.7011
42980,"KOKOMO, IN",6424,Sam's Club,Wholesale,1917 E MARKLAND AVE,KOKOMO,HOWARD,IN,46901-6237,Open,d225cf28-f5d1-4672-88fc-accc513dbb05,-9585077.7029,4935135.5001
42981,"CASPER, WY",6425,Sam's Club,Wholesale,4600 E 2ND ST,CASPER,NATRONA,WY,82609-4224,Open,fcf85ead-9f23-446c-b7bf-43e9743b59bc,-11829241.3453,5289222.6264
42982,"SALINA, KS",6426,Sam's Club,Wholesale,2919 MARKET PL,SALINA,SALINE,KS,67401-8598,Open,7b319c7a-6a7a-4d53-8f79-341e67c84084,-10865763.5827,4691062.2447
42983,"ROCHESTER, MN",6427,Sam's Club,Wholesale,3410 55TH ST NW,ROCHESTER,OLMSTED,MN,55901-0123,Open,7c8ce7b7-3e85-48db-bc4c-ecf48f702bf7,-10298504.8385,5477222.9871
42984,"MEDFORD, NY",6428,Sam's Club,Wholesale,2950 HORSEBLOCK RD,MEDFORD,SUFFOLK,NY,11763-2525,Open,fcd1dc82-fda2-489a-ad50-b0f121f58ba4,-8125399.5441,4986544.099
42985,"BATTLE CREEK, MI",6429,Sam's Club,Wholesale,12737 6 MILE RD,BATTLE CREEK,CALHOUN,MI,49014-8368,Open,8fca892b-b372-4f47-b210-b6e78c9e7b80,-9482231.1838,5199689.1899
42986,"CHEYENNE, WY",6430,Sam's Club,Wholesale,1948 DELL RANGE BLVD,CHEYENNE,LARAMIE,WY,82009-4917,Open,8990d2a1-7dc7-4e92-b608-e65c4f6671e0,-11665538.353,5036486.0959
42987,"SAM'S ELMIRA, NY",6431,Sam's Club,Wholesale,830 COUNTY ROAD 64 STE 2,ELMIRA,CHEMUNG,NY,14903-9716,Open,6c48bc2f-ccb7-4c68-849a-128e5d9879ee,-8558509.7303,5183773.9192
42988,"SIOUX CITY,IA",6432,Sam's Club,Wholesale,4201 S YORK ST,SIOUX CITY,WOODBURY,IA,51106-5126,Open,31b757ee-b0b3-45ab-90f3-ec271471d44d,-10727974.9887,5225943.145
42989,"VACAVILLE, CA",6433,Sam's Club,Wholesale,1500 HELEN POWER DR,VACAVILLE,SOLANO,CA,95687-3506,Open,eb55bf49-94fe-460c-888a-3576a472139c,-13576219.1912,4630938.9877
42990,"LAUREL, MD",6434,Sam's Club,Wholesale,3535 RUSSETT GRN,LAUREL,ANNE ARUNDEL,MD,20724-1810,Open,52e42366-050e-43c5-9022-9c2ae283344b,-8549330.7704,4736163.357
42991,"TUSCALOOSA, AL",6435,Sam's Club,Wholesale,1401 SKYLAND BLVD E,TUSCALOOSA,TUSCALOOSA,AL,35405-4229,Open,b5234bb2-2b31-4ed7-872f-816b787348aa,-9742733.2638,3917270.038
42992,"ONALASKA,WI",6436,Sam's Club,Wholesale,1211 CROSSING MEADOWS DR,ONALASKA,LA CROSSE,WI,54650-8560,Open,64537b3a-0e22-4246-b7ff-7409c37cfac5,-10153997.4453,5445464.6566
42993,"BLOOMINGTON, IN",6437,Sam's Club,Wholesale,3205 W STATE ROAD 45,BLOOMINGTON,MONROE,IN,47403-5107,Open,379d86f7-3d9e-499f-b07f-9be5471335f4,-9637598.35,4742398.6083
42994,"ODESSA,TX",6439,Sam's Club,Wholesale,4230 JOHN BEN SHEPPERD PKWY,ODESSA,ECTOR,TX,79762-8153,Open,6753b09f-02d0-4d9d-8949-44c8f8e7db49,-11391654.0004,3749909.1776
42995,"LATHAM, NY",6440,Sam's Club,Wholesale,579 TROY SCHENECTADY RD,LATHAM,ALBANY,NY,12110-2806,Open,e55f50a1-73e8-4466-96a8-ea2d8fa57ff7,-8211243.3467,5275210.1302
42996,"LAKELAND (N),FL",6441,Sam's Club,Wholesale,4600 US HIGHWAY 98 N,LAKELAND,POLK,FL,33809-3603,Open,569582e0-4476-4ef5-a63f-622593d273c1,-9125621.3102,3261764.54
42997,"GOLDSBORO, NC",6443,Sam's Club,Wholesale,2811 N PARK DR,GOLDSBORO,WAYNE,NC,27534-7485,Open,bcd23e3d-d70d-4865-b5ff-a71d9cf9ffa3,-8675890.2334,4216133.5444
42998,"EVANSTON, IL",6444,Sam's Club,Wholesale,2450 MAIN ST,EVANSTON,COOK,IL,60202-1548,Open,8aba1008-2de5-444c-9093-9b6adb035e72,-9763440.025,5165594.102
42999,"PORT CHARLOTTE, FL",6445,Sam's Club,Wholesale,17700 MURDOCK CIR,PORT CHARLOTTE,CHARLOTTE,FL,33948-1054,Open,5d5b83c1-b427-445a-82f5-88aee9394923,-9145400.2233,3124448.4139
43000,"NEW PORT RICHEY, FL",6448,Sam's Club,Wholesale,4330 US 19,NEW PORT RICHEY,PASCO,FL,34652-5441,Open,732a071d-53ee-4a98-b664-fd0e5daa6b17,-9209780.2923,3276946.1173
43001,"PADUCAH, KY",6449,Sam's Club,Wholesale,3550 JAMES SANDERS BLVD,PADUCAH,MCCRACKEN,KY,42001-9159,Open,fb70ba7c-56a8-4a94-b65e-ab647d7fb515,-9872802.1851,4450844.3863
43002,"CINCINNATI, OH",6450,Sam's Club,Wholesale,5375 N BEND RD,CINCINNATI,HAMILTON,OH,45247-7601,Open,bfb28e83-99e2-4f6b-a85b-df22bdd89e21,-9418272.5704,4748488.055
43003,"ASHEVILLE, NC",6452,Sam's Club,Wholesale,645 PATTON AVE,ASHEVILLE,BUNCOMBE,NC,28806-3834,Open,c19514f2-da94-4cd9-b162-81cd8e1d666c,-9192923.7385,4244623.5397
43004,"AUSTIN (NW), TX",6453,Sam's Club,Wholesale,9700 N CAPITAL OF TX HWY,AUSTIN,TRAVIS,TX,78759-5819,Open,d1bb4d4e-b59f-45e9-bae8-7120a65a4ac7,-10880552.5997,3554020.0255
43005,"SOUTHFIELD, MI",6454,Sam's Club,Wholesale,22500 W 8 MILE RD,SOUTHFIELD,OAKLAND,MI,48033-4365,Open,64847406-65a5-474f-bf74-4b167e8d6608,-9268889.1608,5227850.2032
43006,"OXNARD, CA",6455,Sam's Club,Wholesale,2401 N ROSE AVE,OXNARD,VENTURA,CA,93036-0602,Open,7a6c78f8-a608-41fa-a1c7-f9b786b45a51,-13264966.1101,4058972.872
43007,"PLATTSBURGH, NY",6456,Sam's Club,Wholesale,7 CONSUMER SQ,PLATTSBURGH,CLINTON,NY,12901-6508,Open,0ea800fa-aeec-42e3-bdbb-38dd0e87adbe,-8180316.2318,5573185.8386
43008,"CHARLESTON, WV",6457,Sam's Club,Wholesale,2500 MOUNTAINEER BLVD,SOUTH CHARLESTON,KANAWHA,WV,25309-9438,Open,09003895-5e7b-426b-bd80-0df6138a5246,-9096091.2549,4625037.7073
43009,"LYNCHBURG, VA",6458,Sam's Club,Wholesale,3912 WARDS RD,LYNCHBURG,LYNCHBURG CITY,VA,24502-2942,Open,5cd498be-c565-42a0-851d-7759c29fdf14,-8815030.4687,4488140.2032
43010,HARKER HEIGHTS TX,6459,Neighborhood Market,Retail,960 EAST FM 2410,HARKER HEIGHTS,BELL,TX,76548-0000,Open,14dcb251-0c53-48b8-9663-5850258e9656,-10871022.6494,3639948.189
43011,"ALTOONA, PA",6460,Sam's Club,Wholesale,2500 PLANK ROAD COMMONS,ALTOONA,BLAIR,PA,16601-9327,Open,6c37faf6-6f5a-4218-949f-6411539668e1,-8728245.4597,4932081.437
43012,"GRAND ISLAND,NE",6461,Sam's Club,Wholesale,1510 N DIERS AVE,GRAND ISLAND,HALL,NE,68803-1231,Open,40523e28-95b9-4c06-a287-03552fe47030,-10952391.9652,5002700.6961
43013,"AUGUSTA, ME",6462,Sam's Club,Wholesale,45 MARKETPLACE DR,AUGUSTA,KENNEBEC,ME,04330-8037,Open,78f793ab-a0fb-4659-bc34-fe9a1456292c,-7768537.0864,5518639.3649
43014,"ANDERSON, SC",6463,Sam's Club,Wholesale,3812 LIBERTY HWY STE 6,ANDERSON,ANDERSON,SC,29621-1344,Open,6ba2f99a-72bd-42ee-a357-8e00ee48cd23,-9203606.6247,4103797.0651
43015,"DES PLAINES, IL",6464,Sam's Club,Wholesale,101 W OAKTON ST,DES PLAINES,COOK,IL,60018-1834,Open,9b1d1e14-1ac1-4ddf-9bbc-44b781bf2472,-9787580.4358,5164232.2016
43016,TYLER (HWY 31) TX,6467,WM Supercenter,Retail,450 S SOUTHEAST LOOP 323,TYLER,SMITH,TX,75702-8646,Open,d26a6150-2528-4ed6-93cb-02398175645d,-10604893.0352,3808784.515
43018,BYRAM MS,6469,WM Supercenter,Retail,131 HANDLEY BLVD,BYRAM,HINDS,MS,39272-8983,Open,d92e437a-84ed-4877-8cfb-5c34a80f2aa8,-10048197.9541,3787685.7489
43019,PLAINFIELD IN,6470,Neighborhood Market,Retail,900 W MAIN ST,PLAINFIELD,HENDRICKS,IN,46168-9407,Open,59a77552-13d0-480e-b2e0-24e9435ba3a7,-9619886.9737,4822424.4467
43020,"VICTORIA, TX",6471,Sam's Club,Wholesale,9202 N NAVARRO ST,VICTORIA,VICTORIA,TX,77904-1435,Open,e5a3f72b-4466-4117-bce6-e41636acbf84,-10797274.0434,3360370.3841
43021,"COUNCIL BLUFFS, IA",6472,Sam's Club,Wholesale,3221 MANAWA CENTRE DRIVE,COUNCIL BLUFFS,POTTAWATTAMIE,IA,51501-7672,Open,c646fd6d-5d48-474b-b39c-5e75d3bbcd5c,-10669296.5927,5045719.9196
43023,"MAPLEWOOD, MO",6474,Sam's Club,Wholesale,2100 MAPLEWOOD COMMONS DR,MAPLEWOOD,ST. LOUIS,MO,63143-1015,Open,ec7fadf9-d0e9-4a40-9f33-4edf2c137820,-10055617.3981,4667448.0596
43024,DANVILLE IN,6476,WM Supercenter,Retail,1894 RIDGE AVENUE,DANVILLE,HENDRICKS,IN,46122-0000,Open,2514a449-4621-4421-8058-b026227ea8e8,-9627940.7162,4831021.0355
43025,PHOENIX (METROCENTER) AZ,6477,WM Supercenter,Retail,9600 N METRO PKWY W,PHOENIX,MARICOPA,AZ,85051-1402,Open,166d3ccd-4cb7-4782-adea-5797a77aa520,-12481276.3383,3971672.1201
43026,"CAPE GIRARDEAU, MO",6479,Sam's Club,Wholesale,232 SHIRLEY DR,CAPE GIRARDEAU,CAPE GIRARDEAU,MO,63701-8478,Open,379fad94-a606-42ed-ba85-78208290ea59,-9972670.6852,4480886.3138
43027,CHANDLER (FASHION CENTER) AZ,6480,WM Supercenter,Retail,3460 W CHANDLER BLVD,CHANDLER,MARICOPA,AZ,85226-5065,Open,f76ecbcb-7304-4dee-84a0-c12f55b80759,-12456834.363,3936237.022
43029,"DALLAS (E), TX",6482,Sam's Club,Wholesale,5555 S BUCKNER BLVD,DALLAS,DALLAS,TX,75228-6101,Open,4cf04a9c-0e3d-4cb3-9252-413ee320f035,-10763160.8533,3867961.8667
43030,"TINLEY PARK, IL",6485,Sam's Club,Wholesale,16100 HARLEM AVE,TINLEY PARK,COOK,IL,60477-1614,Open,a4037fbf-ace4-48fa-88bb-169965a32b73,-9773500.19,5100963.2208
43031,"ADDISON, IL",6487,Sam's Club,Wholesale,1006 ROHLWING RD,ADDISON,DUPAGE,IL,60101-1034,Open,6c580391-8ec2-45bc-9524-e68b3044c2c1,-9800093.1918,5152981.3416
43032,"CALUMET CITY, IL",6489,Sam's Club,Wholesale,603 RIVER OAKS W,CALUMET CITY,COOK,IL,60409-5408,Open,0ced3642-7460-45c5-9b6a-a90e73439596,-9747382.2997,5100791.8861
43040,INDEPENDENCE (NOLAND RD) MO,6500,Neighborhood Market,Retail,3411 S NOLAND RD,INDEPENDENCE,JACKSON,MO,64055-1319,Closed,0965de26-2be5-4eb4-b104-a67f53d3bd13,-10510081.3344,4730012.6587
43041,"MURFREESBORO, TN",6501,Sam's Club,Wholesale,125 JOHN R RICE BLVD,MURFREESBORO,RUTHERFORD,TN,37129-4165,Open,b4e6e420-5ae8-4e1b-bbda-5b871d287229,-9622723.0604,4279770.1847
43042,"EL PASO, TX",6502,Sam's Club,Wholesale,7001 GATEWAY BLVD W,EL PASO,EL PASO,TX,79925-5603,Open,056682cf-ea08-487c-bfc2-e8858c2be250,-11842894.7921,3734247.3836
43043,"HATTIESBURG, MS",6503,Sam's Club,Wholesale,6080 U S HIGHWAY 98,HATTIESBURG,LAMAR,MS,39402-8854,Open,a0e4db31-7ad4-417b-967d-8e5b355a22f7,-9949844.8462,3674174.1903
43045,JEFFERSON CITY MO,6505,Sam's Club,Wholesale,849 STONERIDGE PARKWAY,JEFFERSON CITY,COLE,MO,65109-0000,Open,60b0d7bb-7042-4c94-bc71-21cb561e0e7a,-10266141.3682,4661360.9799
43046,"ALBANY, GA",6506,Sam's Club,Wholesale,1201 N WESTOVER BLVD,ALBANY,DOUGHERTY,GA,31707-6600,Open,3e024274-9817-494d-bf0f-578fb6d7dbb4,-9374093.6494,3713172.1568
43047,"JACKSON, TN",6507,Sam's Club,Wholesale,2120 EMPORIUM DR,JACKSON,MADISON,TN,38305-6004,Open,ddbf5390-8b15-4aa4-9d88-cdd0c0a02731,-9890927.6699,4254830.5689
